Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.333333333
Sri Lanka,LKA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.64919557
Sri Lanka,LKA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.99877177
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3342.636503
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
St. Kitts and Nevis,KNA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,31.25
St. Kitts and Nevis,KNA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,115.0030998
St. Kitts and Nevis,KNA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,21011.57442
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,63.375
St. Lucia,LCA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,17.637
St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.11111111
St. Lucia,LCA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.61418915
St. Lucia,LCA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.51044083
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,13103.82431
St. Martin (French part),MAF,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
St. Martin (French part),MAF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
St. Martin (French part),MAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
St. Martin (French part),MAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
St. Martin (French part),MAF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..
St. Vincent and the Grenadines,VCT,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
St. Vincent and the Grenadines,VCT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
St. Vincent and the Grenadines,VCT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.18181818
St. Vincent and the Grenadines,VCT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
St. Vincent and the Grenadines,VCT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,9693.558678
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,14.394
Sudan,SDN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,14.08
Sudan,SDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Sudan,SDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sudan,SDN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1046.240845
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Suriname,SUR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Suriname,SUR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.41176471
Suriname,SUR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,77.50191761
Suriname,SUR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,6.909156714
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,6084.438767
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,63.548
Sweden,SWE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.892
Sweden,SWE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.41833811
Sweden,SWE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,148.9880219
Sweden,SWE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,108.3268814
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,54836.89072
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,61.922
Switzerland,CHE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.382
Switzerland,CHE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.5
Switzerland,CHE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,101.5193863
Switzerland,CHE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,78.89064026
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,94394.51068
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Syrian Arab Republic,SYR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Syrian Arab Republic,SYR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.2
Syrian Arab Republic,SYR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,42.0501709
Syrian Arab Republic,SYR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1051.671496
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Tajikistan,TJK,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Tajikistan,TJK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.98412698
Tajikistan,TJK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.14382545
Tajikistan,TJK,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,33.60355869
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,1052.179495
Tanzania,TZA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Tanzania,TZA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Tanzania,TZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.8556701
Tanzania,TZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Tanzania,TZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,4.805460237
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1207.52063
Thailand,THA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,59.857
Thailand,THA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,1.056
Thailand,THA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.74642127
Thailand,THA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,94.9296738
Thailand,THA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,49.68711015
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,6909.352818
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,40.869
Timor-Leste,TLS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,1.555
Timor-Leste,TLS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,40
Timor-Leste,TLS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2343.249547
Togo,TGO,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,69.059
Togo,TGO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2.1
Togo,TGO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.68131868
Togo,TGO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Togo,TGO,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,951.2323787
Tonga,TON,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Tonga,TON,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Tonga,TON,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.703703704
Tonga,TON,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,101.0767672
Tonga,TON,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,5298.019415
Trinidad and Tobago,TTO,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,47.275
Trinidad and Tobago,TTO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.983
Trinidad and Tobago,TTO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.19047619
Trinidad and Tobago,TTO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Trinidad and Tobago,TTO,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,20750.52024
Tunisia,TUN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,27.291
Tunisia,TUN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,20.153
Tunisia,TUN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.26728111
Tunisia,TUN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Tunisia,TUN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,47.82950974
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3707.292834
Turkiye,TUR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,35.114
Turkiye,TUR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,13.406
Turkiye,TUR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.35395189
Turkiye,TUR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,114.4553986
Turkiye,TUR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,130.0305786
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10897.83979
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Turkmenistan,TKM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Turkmenistan,TKM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.86206897
Turkmenistan,TKM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.16471863
Turkmenistan,TKM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,16.54101876
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,5837.842245
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Turks and Caicos Islands,TCA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Turks and Caicos Islands,TCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Turks and Caicos Islands,TCA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,95.52023315
Turks and Caicos Islands,TCA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,23.21178055
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,31280.5418
Tuvalu,TUV,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,35.22
Tuvalu,TUV,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.274
Tuvalu,TUV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.25
Tuvalu,TUV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100
Tuvalu,TUV,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,5911.327271
Uganda,UGA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Uganda,UGA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Uganda,UGA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.81294964
Uganda,UGA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Uganda,UGA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,963.0673141
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Ukraine,UKR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Ukraine,UKR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.33096927
Ukraine,UKR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Ukraine,UKR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,4199.670898
United Arab Emirates,ARE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,55.315
United Arab Emirates,ARE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.066
United Arab Emirates,ARE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,50
United Arab Emirates,ARE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.2347717
United Arab Emirates,ARE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,68.07884198
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,50759.75892
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,58.155
United Kingdom,GBR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.611
United Kingdom,GBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,34.56790123
United Kingdom,GBR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,115.1218109
United Kingdom,GBR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,92.43231201
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,47057.04323
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,56.788
United States,USA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.614
United States,USA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,28.7037037
United States,USA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,98.65116119
United States,USA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,94.85021973
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,76657.24888
Uruguay,URY,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,55.653
Uruguay,URY,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.05
Uruguay,URY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.25252525
Uruguay,URY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,128.7429601
Uruguay,URY,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,97.56938637
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,20818.61461
Uzbekistan,UZB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Uzbekistan,UZB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Uzbekistan,UZB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.33333333
Uzbekistan,UZB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.80542598
Uzbekistan,UZB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,29.69178548
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2578.666894
Vanuatu,VUT,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Vanuatu,VUT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Vanuatu,VUT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.923076923
Vanuatu,VUT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,82.80802372
Vanuatu,VUT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3370.21192
"Venezuela, RB",VEN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
"Venezuela, RB",VEN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
"Venezuela, RB",VEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
"Venezuela, RB",VEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.2495499
"Venezuela, RB",VEN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,3155.042071
Viet Nam,VNM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,69.132
Viet Nam,VNM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,1.456
Viet Nam,VNM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.26052104
Viet Nam,VNM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.54455723
Viet Nam,VNM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,45.37032233
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,4147.697772
Virgin Islands (U.S.),VIR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Virgin Islands (U.S.),VIR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Virgin Islands (U.S.),VIR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Virgin Islands (U.S.),VIR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Virgin Islands (U.S.),VIR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,44320.90919
West Bank and Gaza,PSE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,18.577
West Bank and Gaza,PSE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,40.351
West Bank and Gaza,PSE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
West Bank and Gaza,PSE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.75474214
West Bank and Gaza,PSE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,55.66476004
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3799.95527
"Yemen, Rep.",YEM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
"Yemen, Rep.",YEM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
"Yemen, Rep.",YEM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0
"Yemen, Rep.",YEM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Yemen, Rep.",YEM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Zambia,ZMB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,53.998
Zambia,ZMB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.292
Zambia,ZMB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.06024096
Zambia,ZMB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Zambia,ZMB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1447.123101
Zimbabwe,ZWE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,59.637
Zimbabwe,ZWE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,10.461
Zimbabwe,ZWE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.56603774
Zimbabwe,ZWE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Zimbabwe,ZWE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2536.400502
Africa Eastern and Southern,AFE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Africa Eastern and Southern,AFE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Africa Eastern and Southern,AFE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.52362708
Africa Eastern and Southern,AFE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,42.91316986
Africa Eastern and Southern,AFE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,1679.327622
Africa Western and Central,AFW,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,69.69160249
Africa Western and Central,AFW,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.393375713
Africa Western and Central,AFW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.18278228
Africa Western and Central,AFW,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,44.93846893
Africa Western and Central,AFW,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2138.473153
Arab World,ARB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Arab World,ARB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Arab World,ARB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.24625886
Arab World,ARB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,68.37801361
Arab World,ARB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,34.49740982
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,7950.35582
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Caribbean small states,CSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Caribbean small states,CSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.45931759
Caribbean small states,CSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,86.88432312
Caribbean small states,CSS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,17456.30848
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,50.37239211
Central Europe and the Baltics,CEB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.934522739
Central Europe and the Baltics,CEB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.0693802
Central Europe and the Baltics,CEB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,99.98023224
Central Europe and the Baltics,CEB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,82.49411011
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,19530.15532
Early-demographic dividend,EAR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,35.66014927
Early-demographic dividend,EAR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.207658423
Early-demographic dividend,EAR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.8616712
Early-demographic dividend,EAR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,77.30458832
Early-demographic dividend,EAR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,35.89151001
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,4043.827763
East Asia & Pacific,EAS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
East Asia & Pacific,EAS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
East Asia & Pacific,EAS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.92758797
East Asia & Pacific,EAS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.06202698
East Asia & Pacific,EAS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,63.68975067
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,13139.21098
East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
